cluster	X.GN.	X.Pr0B_0h1.	X.ProB_0h2.	X.Pr0B_1h1.	X.Pr0B_1h2.	X.Pr0B_4h1.	X.Pr0B_4h2.	X.Pr0B_16h1.	X.Pr0B_16h2.	MM.blue	MM.brown	MM.green	MM.turquoise	MM.yellow
1	"sp|P28033|CEBPB_MOUSE"	15.6315849701408	15.6154340300291	15.5779961898845	15.7748746199176	15.6416550400264	15.632451889906	15.3850406600627	15.1790660498318	-0.893268091990502	-0.777138341441306	0.0526801180795586	0.91099455017775	-0.515919622828181
1	"tr|E9Q2Z1|E9Q2Z1_MOUSE"	18.5493384001218	18.590147680126	18.601067890135	18.610430540079	18.6401007700367	18.5443279700702	18.3085747999218	18.2872728099736	-0.974805094745033	-0.817151478995207	0.0303188645615724	0.960827494053698	-0.502068152689711
1	"sp|P23953|EST1C_MOUSE"	16.0226630599636	16.0984054699884	16.0906084700849	16.0403720900704	15.5332131000076	15.5688675700262	14.9940016101919	14.6434754698052	-0.931965719240319	-0.972264894770832	-0.342535304472476	0.954043458938649	-0.804995870186041
1	"tr|E9PV38|E9PV38_MOUSE"	16.8526630795477	16.8926337897519	16.6960390004403	16.6575881396719	16.4892040600373	16.5006199499608	16.0343746099577	15.8825497499484	-0.947594008699589	-0.950389746666231	-0.338853032967472	0.946787775213693	-0.747178507254981
1	"sp|Q8BJ64|CHDH_MOUSE"	18.2944579900739	18.3931145298783	18.3228410898378	18.3121676898189	18.2644844101949	18.2031118101128	17.8379600498524	17.7837207200861	-0.99206368321701	-0.920815295862766	-0.173664458556436	0.984621875826532	-0.654306832550636
1	"sp|O35744|CHIL3_MOUSE"	20.1118891399003	19.9711874698436	20.0959973996242	19.927534260047	20.0775031905984	19.8292320700083	19.5310378599494	19.4364410100306	-0.943107021878832	-0.843349482614963	-0.138905947603571	0.931528445655021	-0.594544097746229
1	"sp|P60824|CIRBP_MOUSE"	17.548947040334	17.5085321398911	17.7153909601292	17.4739103998664	17.5368319897721	17.6071251197166	17.2636774996082	17.1834116002413	-0.875461600294366	-0.733211778412993	0.108376165299814	0.903062177768369	-0.421444582975003
1	"sp|Q7TS74|CKP2L_MOUSE"	16.6257532103909	16.5153894300634	16.6462248697108	16.5754445200354	16.6754308997934	16.7820354804021	16.3010258799124	16.252782499964	-0.841157922119982	-0.57347929145644	0.392849643951306	0.854821925089845	-0.17647966294436
1	"sp|Q9QZ15|CLC4A_MOUSE"	17.4762717703403	17.3086930098363	17.4148966702593	17.385526430173	17.3376552400641	17.1150425504966	17.0427367399595	16.8929321900184	-0.876836554710513	-0.894249995232389	-0.338202576181262	0.884141935724681	-0.76659598691589
1	"sp|Q80YR7|CLSPN_MOUSE"	17.7186692801559	17.7393638600007	17.6707022598738	17.7432323099957	17.7188315000246	17.601187529781	17.451605709829	17.4358279600114	-0.96481586966996	-0.900917978648454	-0.223154311277722	0.941468197668053	-0.671522591731899
1	"sp|Q61419|CMAH_MOUSE"	15.7104669701128	15.7837662600183	15.7231422400059	15.7749458299219	15.7116720798742	15.7040180001171	15.3728152401693	15.4282412298707	-0.986182557316668	-0.88874184318299	-0.0933878183447338	0.976096295755286	-0.595072163726184
