X.GN.	X.Pr0B_0h1.	X.ProB_0h2.	X.Pr0B_1h1.	X.Pr0B_1h2.	X.Pr0B_4h1.	X.Pr0B_4h2.	X.Pr0B_16h1.	X.Pr0B_16h2.	a
"sp|B7ZMP1|XPP3_MOUSE"	16.8839991900922	16.8143102802383	16.9135709699474	16.934270779817	16.7864563895778	16.8751908996372	16.6759910096743	16.5971741299413	0.937258899973569
"sp|A2APB8|TPX2_MOUSE"	19.050978190103	18.9914248400517	19.0840952099115	19.0693620401307	18.9727767200749	19.1235976800958	18.7892009700838	18.753670959959	0.936724472134082
"sp|Q9EPB4|ASC_MOUSE"	19.7257451399442	19.8574878199492	19.8452610400001	19.8276954000129	19.7889237900617	19.7096910599383	19.3547812699328	19.5001607500807	0.936550096978485
"tr|Q3U1U4|Q3U1U4_MOUSE"	16.9630691603629	16.8872723995024	17.0274706500885	16.9390259703211	16.8641833994484	16.9517578099399	16.7308704303159	16.6146779498398	0.93633760578777
"tr|E9QA05|E9QA05_MOUSE"	19.6628776899331	19.5857704800635	19.5666556099375	19.6201143300536	19.5185239299679	19.6107890000354	19.300108410049	19.3717823400374	0.935831834464935
"sp|O89103|C1QR1_MOUSE"	18.9920483200188	18.9377684600507	19.1107388798882	19.0717179199967	19.03543686988	19.0197832000006	18.7726224100411	18.6926386299865	0.935542467379501
"sp|P31428|DPEP1_MOUSE"	14.6063671297656	14.6608620997774	14.7935676900199	14.6148729098137	14.5691629502401	14.6928084100311	14.225420669922	14.3157789301886	0.934851759738529
"sp|P15508|SPTB1_MOUSE"	18.0368619197954	18.1743416397986	18.1128172901611	18.1491377898268	18.0658993400709	17.9387298498833	17.7875932097181	17.6424124901414	0.934001091264864
"sp|Q5RJH2|MCTP2_MOUSE"	18.3852011499419	18.2976273099822	18.4613914600299	18.4288356199998	18.344669849961	18.2836867698615	18.1080472498063	18.1065614401926	0.933624107254411
"sp|Q8R0Y6|AL1L1_MOUSE"	15.8331980800087	15.8735415199807	15.733127240113	15.8204185000749	15.804934100087	15.7911160500733	15.5722242300053	15.4997954600623	0.933251277958175
"tr|Q3U5P2|Q3U5P2_MOUSE"	19.6712912200023	19.5016829800784	19.60565649008	19.5725691299468	19.4680059399389	19.5461510999834	19.1972192300553	19.2824998801059	0.932955806124095
"sp|Q8R242|DIAC_MOUSE"	14.9531241802138	15.1100414298458	14.9912777798546	15.0486576198391	14.9782731701856	15.045229789955	14.7496120201411	14.7146858497608	0.932734755411913
"tr|F6WL90|F6WL90_MOUSE"	17.7660674300291	17.5737426702858	17.6737819502974	17.7604081102613	17.62060184006	17.6272748499531	17.3798912197572	17.3220597497719	0.93218054034236
"sp|P13405|RB_MOUSE"	18.7223344601247	18.6041762499081	18.7197604798918	18.7740200698664	18.6736621901119	18.6560410900784	18.4583001899646	18.4451561200894	0.931662804321908
"sp|O35744|CHIL3_MOUSE"	20.1118891399003	19.9711874698436	20.0959973996242	19.927534260047	20.0775031905984	19.8292320700083	19.5310378599494	19.4364410100306	0.931528445655021
"sp|Q5PSV9|MDC1_MOUSE"	18.6416531800014	18.6125919499194	18.6708944100162	18.7247801701624	18.5782533599359	18.5485008899533	18.4458608300462	18.3459728501167	0.930917887106765
"sp|P58681|TLR7_MOUSE"	15.200475159941	15.2038648099714	15.1651091101292	15.387462819877	15.1177072798444	15.192716939915	14.8864749702294	14.7157394998967	0.930657455343114
"sp|Q9D2Y4|MLKL_MOUSE"	16.9896566497467	16.9982069094969	16.9120158503764	17.0817526897575	16.8350783900201	16.9414532396416	16.6302895204748	16.6505241303859	0.930402513672649
"sp|P49586|PCY1A_MOUSE"	18.7084312900811	18.710481870164	18.6455292900287	18.6791875000509	18.7610200001425	18.6812452598541	18.4373176300468	18.3798448401328	0.930329782354856
"sp|Q8K389|CK5P2_MOUSE"	16.1305805699795	16.1881359899937	16.2162499600254	16.1470935600364	16.0799496399463	15.9680845599286	15.8226703399181	15.822216439896	0.928911175330221
"sp|Q8BLF1|NCEH1_MOUSE"	16.634541299393	16.6242556705104	16.5730481300704	16.5186246699711	16.5505459300685	16.6408103696557	16.328831880063	16.2955596499127	0.926779131130413
"tr|E9QA15|E9QA15_MOUSE"	15.6113877000982	15.8629418899025	15.7752799901121	15.8362185301133	15.6478987101086	15.7087027300028	15.3209144301581	14.9214629400363	0.926197275587638
"tr|E9QQ48|E9QQ48_MOUSE"	17.0127355801243	16.937019570149	16.979383260145	16.9035280300558	16.8065399896385	16.9122511001975	16.6696200505383	16.4164145000024	0.925147441523363
"sp|Q9CQ86|MIEN1_MOUSE"	17.6645421298235	17.6169393100174	17.6045843598749	17.573774709703	17.5007703201953	17.5071016003661	17.3330864397062	17.3707692498816	0.924197930959127
"sp|Q8K203|NEIL3_MOUSE"	18.155403140091	17.9956738597348	18.1281209400319	18.1067016198942	18.0347579999304	18.1217702998396	17.859880939735	17.7461733701467	0.923980970226674
"sp|Q6BCL1|PRAM_MOUSE"	14.5314263801498	14.5994829797096	14.6534634597544	14.5931643701566	14.4582520798377	14.4833743698622	14.0529675698756	14.2770527200401	0.922408528345106
